秖代ら戳	丁	ID	翴	翴	秖代	cell pos.	Target Vpk	Initial Vpk	OD_Rise	OD_fall	Normalized_V	Specific_target	Photo Sensor	放Sensor	放	玻珇	Rise-mean (10-90)	Rise-stdev (10-90)	Fall-mean (10-90)	Fall-stdev (10-90)	Rise-mean (5-95)	Rise-stdev (5-95)	Fall-mean (5-95)	Fall-stdev (5-95)	Vcom	Flicker	Base lv-mean	Top lv-mean	WXT (%)	BXT (%)	WXT_*	BXT_*	Overshooting or not	Overshooting %	獹ΛЮ丁	overshooting_peak	overshooting_top	(RisePeak-top)/top	(FallPeak-base)/base	delta_peak	delta_v	delta_m	c_a	peak	top	HLH_(Peak-Top)	HLH_area
2021/03/30	15:44:37	T19BR001NP2W	5	ART-R03	19018764	21	7	0.2	7	0.2	0	0	7	Dev3 : USB-TC01_ch0	23.581	TB2224CL	7.15607	0.0441165	11.227	0.011229	9.65184	0.118832	14.8456	0.0194651	0	0.00956709	0.00150473	0.565601	-	-	-	-	V	3.2177	0.0815	0.587414	0.569102	-0.00756491	14.4119	0.00348941	0.00144549	0.000183806	0.001926	0.992415	0.569102	-16.36	0.0014734
2021/03/30	15:45:10	T19BR001NP2P	2	ART-R03	19018764	15	3.5	0.2	3.5	0.2	0	0	0	Dev3 : USB-TC01_ch0	23.664	TB2224CL	18.4577	0.141574	10.1661	0.151868	23.7439	0.2835	13.5749	0.205862	0	0.00374615	0.00665942	1.91535	-	-	-	-	X	0.207298	0.2166	1.91759	1.91362	-0.142333	7.50569	0.00818862	0.00118954	4.32568e-006	0.0175781	0.857165	1.91362	-47.3984	0.00332507
2021/03/30	15:45:10	T19BR001NP2V	2	ART-R03	19018764	16	3.5	0.2	3.5	0.2	0	0	1	Dev3 : USB-TC01_ch0	23.664	TB2224CL	18.3842	0.180233	10.078	0.157382	23.6565	0.307186	13.4479	0.210501	0	0.00391298	0.00377521	1.77765	-	-	-	-	X	0.210154	0.1501	1.77833	1.7746	-0.140001	11.8898	0.00831662	0.00117061	4.21999e-006	0.0172752	0.859699	1.7746	-55.4738	0.00297498
2021/03/30	15:45:11	T19BR001NL22	1	ART-R03	19018764	8	3.5	0.2	3.5	0.2	0	0	2	Dev3 : USB-TC01_ch0	23.664	TB2224CL	18.2303	0.16067	9.50059	0.143622	23.3006	0.341506	12.6717	0.191486	0	0.00633093	0.00415727	1.92884	-	-	-	-	X	0.222469	0.1833	1.93212	1.92783	-0.126912	9.78417	0.00799508	0.00115948	2.74503e-006	0.0223582	0.872821	1.92783	14.4293	0.00296566
2021/03/30	15:45:11	T19BR001NL2V	1	ART-R03	19018764	7	3.5	0.2	3.5	0.2	0	0	3	Dev3 : USB-TC01_ch0	23.664	TB2224CL	19.2555	0.183945	10.2943	0.165705	24.7076	0.344178	13.7235	0.213581	0	0.00587894	0.00802966	2.2751	-	-	-	-	X	0.207447	0.184	2.27861	2.27389	-0.152776	7.65549	0.00851529	0.00155449	2.93719e-006	0.0184204	0.846685	2.27389	40.823	0.00462887
2021/03/30	15:45:11	T19BR001NN23	2	ART-R03	19018764	31	3.5	0.2	3.5	0.2	0	0	4	Dev3 : USB-TC01_ch0	23.664	TB2224CL	19.5142	0.160407	11.7638	0.171151	25.2175	0.29931	15.6604	0.222562	0	0.00435185	0.00478493	2.1319	-	-	-	-	X	0.154489	0.1835	2.13064	2.12736	-0.160294	19.8475	0.00853044	0.0015506	1.82267e-006	0.0114771	0.839347	2.12736	59963.5	0.0680587
2021/03/30	15:45:11	NAN	2	ART-R03	19018764	32	3.5	0.2	3.5	0.2	0	0	5	Dev3 : USB-TC01_ch0	23.664	TB2224CL	0.129106	0.212235	-2.21645e+008	4.43289e+008	0.229152	0.403781	-2.36089e+008	4.72179e+008	0	0.047388	0.000409642	0.00183781	-	-	-	-	V	nan	0	0	0	0	0	0	0	0	0	0	0	0	0
2021/03/30	15:45:11	T19BR001NN2P	1	ART-R03	19018764	24	3.5	0.2	3.5	0.2	0	0	6	Dev3 : USB-TC01_ch0	23.664	TB2224CL	18.7958	0.165812	11.1951	0.0584911	24.1696	0.262711	14.8876	0.0608353	0	0.00426439	0.00103098	0.449687	-	-	-	-	V	1.16906	0.08365	0.454045	0.448798	-0.150482	16.8018	0.00846273	0.00121674	7.09444e-005	0.00994271	0.84917	0.448798	-14.703	4.46328e-007
2021/03/30	15:45:11	T19BR001NN2D	1	ART-R03	19018764	23	3.5	0.2	3.5	0.2	0	0	7	Dev3 : USB-TC01_ch0	23.664	TB2224CL	19.4615	0.17581	11.7121	0.0409185	25.1089	0.268636	15.6121	0.0675325	0	0.00402767	0.00140757	0.422932	-	-	-	-	V	1.05715	0.1002	0.426957	0.42249	-0.161076	12.8746	0.00863595	0.0013937	8.05032e-005	0.0165766	0.838374	0.42249	-15.2202	0.000882335
2021/03/30	15:45:37	T19BR001NP2P	2	ART-R03	19018764	15	4	0.2	4	0.2	0	0	0	Dev3 : USB-TC01_ch0	23.633	TB2224CL	14.1932	0.155795	9.97576	0.122914	19.344	0.17728	13.2615	0.162795	0	0.00121048	0.00668776	2.29571	-	-	-	-	X	0.230459	0.1835	2.29912	2.29383	-0.0809465	8.41568	0.00703484	0.000551397	9.08548e-006	0.0101054	0.918818	2.29383	22.5121	0.00980563
2021/03/30	15:45:37	T19BR001NP2V	2	ART-R03	19018764	16	4	0.2	4	0.2	0	0	1	Dev3 : USB-TC01_ch0	23.633	TB2224CL	14.0016	0.182859	9.81326	0.143079	19.1338	0.201748	13.0551	0.192275	0	0.00136196	0.00387	2.1307	-	-	-	-	X	0.290807	0.25	2.13419	2.128	-0.0755843	12.4197	0.00675735	0.000506348	1.0839e-005	0.0128264	0.924276	2.128	-15.5706	0.0059103
