秖代ら戳	丁	ID	翴	翴	秖代	cell pos.	Target Vpk	Initial Vpk	OD_Rise	OD_fall	Normalized_V	Specific_target	Photo Sensor	放Sensor	放	玻珇	Rise-mean (10-90)	Rise-stdev (10-90)	Fall-mean (10-90)	Fall-stdev (10-90)	Rise-mean (5-95)	Rise-stdev (5-95)	Fall-mean (5-95)	Fall-stdev (5-95)	Vcom	Flicker	Base lv-mean	Top lv-mean	WXT (%)	BXT (%)	WXT_*	BXT_*	Overshooting or not	Overshooting %	獹ΛЮ丁	overshooting_peak	overshooting_top	(RisePeak-top)/top	(FallPeak-base)/base	delta_peak	delta_v	delta_m	c_a	peak	top	HLH_(Peak-Top)	HLH_area
2021/03/24	15:32:42	T19BR001NP2G	6	ART-R03	11067785	6	5.5	0.2	5.5	0.2	0	0	1	Dev3 : USB-TC01_ch0	22.872	TB2224CL	9.44819	0.0077657	10.5603	0.00440026	13.4521	0.0217684	13.9925	0.00647519	0	0.00014045	0.00558812	2.90718	-	-	-	-	X	0.108009	0.2193	2.91031	2.90717	-0.158689	438.378	0.00398505	0.000991956	6.39511e-007	0	0.841005	2.90717	-206777	0.0446302
2021/03/24	15:32:42	T19BR001NN2A	5	ART-R03	11067785	14	5.5	0.2	5.5	0.2	0	0	2	Dev3 : USB-TC01_ch0	22.872	TB2224CL	8.37026	0.292415	9.27927	0.0140715	11.3227	0.211121	12.2868	0.0130717	0	6.81688e-005	0.00480608	2.99618	-	-	-	-	X	0.68157	0.1843	3.02481	3.00434	-0.114391	107.286	0.00372307	0.000501167	4.13715e-006	0	0.885424	3.00434	-88058.9	0.0468724
2021/03/24	15:32:42	T19BR001NN24	5	ART-R03	11067785	13	5.5	0.2	5.5	0.2	0	0	3	Dev3 : USB-TC01_ch0	22.872	TB2224CL	9.22028	0.112757	9.86144	0.00942714	11.986	0.19414	13.0496	0.0173252	0	0.000103746	0.00843041	3.42333	-	-	-	-	V	1.25053	0.18505	3.45875	3.41603	-0.130903	76.5496	0.00387555	0.00052216	3.30159e-005	0	0.868768	3.41603	273536	0.0533004
2021/03/24	15:33:00	T19BR001NP2A	6	ART-R03	11067785	5	5.75	0.2	5.75	0.2	0	0	0	Dev3 : USB-TC01_ch0	22.872	TB2224CL	9.06257	0.00847186	10.6085	0.00558486	12.7358	0.040386	14.0543	0.0129753	0	0.000211342	0.00506363	3.05821	-	-	-	-	X	0.125766	0.23595	3.0614	3.05756	-0.146589	517.053	0.00387846	0.000788642	8.93468e-007	0	0.853168	3.05756	96600.2	0.0468753
2021/03/24	15:33:00	T19BR001NP2G	6	ART-R03	11067785	6	5.75	0.2	5.75	0.2	0	0	1	Dev3 : USB-TC01_ch0	22.872	TB2224CL	8.98887	0.00352164	10.6227	0.00167119	12.6213	0.0222588	14.0693	0.00524367	0	0.000157322	0.00559329	2.94098	-	-	-	-	X	0.0761838	0.26905	2.94338	2.94114	-0.144609	453.898	0.0038391	0.000933366	4.13427e-007	0	0.855114	2.94114	-48670	0.0450349
2021/03/24	15:33:00	T19BR001NN2A	5	ART-R03	11067785	14	5.75	0.2	5.75	0.2	0	0	2	Dev3 : USB-TC01_ch0	22.872	TB2224CL	7.64755	0.0581226	9.32863	0.00844706	10.8698	0.134122	12.3379	0.0135578	0	6.22539e-005	0.00478945	3.03014	-	-	-	-	X	0.992599	0.26775	3.0641	3.03398	-0.0987406	109.444	0.0035691	0.000419918	6.07067e-006	0	0.901102	3.03398	-159672	0.00593002
2021/03/24	15:33:00	T19BR001NN24	5	ART-R03	11067785	13	5.75	0.2	5.75	0.2	0	0	3	Dev3 : USB-TC01_ch0	22.872	TB2224CL	8.67129	0.15431	9.93093	0.0138379	11.6124	0.146865	13.1392	0.0265274	0	8.01506e-005	0.0084857	3.46825	-	-	-	-	X	0.925768	0.2678	3.50421	3.47207	-0.118874	81.2507	0.00374747	0.00051848	6.27992e-006	0	0.880834	3.47207	67512.1	0.0538797
2021/03/24	15:33:18	T19BR001NP2A	6	ART-R03	11067785	5	6	0.2	6	0.2	0	0	0	Dev3 : USB-TC01_ch0	22.944	TB2224CL	8.65076	0.00623285	10.6445	0.00389094	11.8451	0.00930082	14.092	0.00899171	0	0.000204981	0.00504063	3.08507	-	-	-	-	X	0.133006	0.2359	3.08885	3.08475	-0.13186	535.895	0.00370624	0.000718716	1.01013e-006	0	0.867922	3.08475	43238.4	0.047257
2021/03/24	15:33:19	T19BR001NP2G	6	ART-R03	11067785	6	6	0.2	6	0.2	0	0	1	Dev3 : USB-TC01_ch0	22.944	TB2224CL	8.59043	0.00180539	10.6673	0.00450904	11.7303	0.00703625	14.1284	0.00789764	0	0.000154952	0.00558275	2.96594	-	-	-	-	X	0.0795808	0.1857	2.96876	2.9664	-0.131236	472.162	0.00371137	0.000726881	4.87324e-007	0	0.868517	2.9664	-82048.7	0.0453952
2021/03/24	15:33:19	T19BR001NN2A	5	ART-R03	11067785	14	6	0.2	6	0.2	0	0	2	Dev3 : USB-TC01_ch0	22.944	TB2224CL	7.28567	0.0545639	9.36062	0.00852668	10.3767	0.120207	12.3797	0.0131735	0	6.89376e-005	0.00477557	3.05241	-	-	-	-	V	1.22261	0.15125	3.0924	3.05505	-0.086082	110.389	0.00343607	0.000309407	8.51565e-006	0	0.913782	3.05505	-1041.2	0.00606575
